geo,year,emigrant_stock_value,g77_and_oecd_countries,income_groups,is--country,iso3166_1_alpha2,unicode_region_subtag,iso3166_1_alpha3,iso3166_1_numeric,iso3166_2,landlocked,latitude,longitude,main_religion_2008,country_name,un_state,world_4region,world_6region
syc,1990,35633,g77,upper_middle_income,TRUE,SC,SC,SYC,690,NA,coastline,-4.58333,55.66667,christian,Seychelles,TRUE,africa,sub_saharan_africa
sle,1990,61854,g77,low_income,TRUE,SL,SL,SLE,694,NA,coastline,8.5,-11.5,NA,Sierra Leone,TRUE,africa,sub_saharan_africa
sgp,1990,156468,g77,high_income,TRUE,SG,SG,SGP,702,NA,coastline,1.28967,103.85007,eastern_religions,Singapore,TRUE,asia,east_asia_pacific
sxm,1990,14823,NA,high_income,TRUE,SX,SX,SXM,534,NA,NA,18.04167,-63.06667,NA,Sint Maarten (Dutch part),FALSE,americas,NA
svk,1990,133006,oecd,high_income,TRUE,SK,SK,SVK,703,NA,landlocked,48.66667,19.5,christian,Slovak Republic,TRUE,europe,europe_central_asia
svn,1990,91496,others,high_income,TRUE,SI,SI,SVN,705,NA,coastline,46.08333,15,christian,Slovenia,TRUE,europe,europe_central_asia
slb,1990,2212,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific
som,1990,848067,g77,low_income,TRUE,SO,SO,SOM,706,NA,coastline,6,48,muslim,Somalia,TRUE,africa,sub_saharan_africa
zaf,1990,308303,g77,upper_middle_income,TRUE,ZA,ZA,ZAF,710,NA,coastline,-29,24,christian,South Africa,TRUE,africa,sub_saharan_africa
ssd,1990,514943,NA,low_income,TRUE,SS,SS,SSD,728,NA,landlocked,7.5,30,NA,South Sudan,TRUE,africa,sub_saharan_africa
esp,1990,1439019,oecd,high_income,TRUE,ES,ES,ESP,724,NA,coastline,40,-4,christian,Spain,TRUE,europe,europe_central_asia
lka,1990,885951,g77,lower_middle_income,TRUE,LK,LK,LKA,144,NA,coastline,7.75,80.75,eastern_religions,Sri Lanka,TRUE,asia,south_asia
pse,1990,1813063,g77,lower_middle_income,TRUE,PS,PS,PSE,275,NA,coastline,31.92157,35.20329,muslim,Palestine,TRUE,asia,middle_east_north_africa
sdn,1990,584940,g77,lower_middle_income,TRUE,SD,SD,SDN,729,NA,coastline,16,30,muslim,Sudan,TRUE,africa,sub_saharan_africa
sur,1990,179870,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america
swe,1990,206848,oecd,high_income,TRUE,SE,SE,SWE,752,NA,coastline,62,15,christian,Sweden,TRUE,europe,europe_central_asia
che,1990,326276,oecd,high_income,TRUE,CH,CH,CHE,756,NA,landlocked,47.00016,8.01427,christian,Switzerland,TRUE,europe,europe_central_asia
syr,1990,621881,g77,lower_middle_income,TRUE,SY,SY,SYR,760,NA,coastline,35,38,muslim,Syria,TRUE,asia,middle_east_north_africa
tjk,1990,537701,others,low_income,TRUE,TJ,TJ,TJK,762,NA,landlocked,39,71,muslim,Tajikistan,TRUE,asia,europe_central_asia
tha,1990,311308,g77,upper_middle_income,TRUE,TH,TH,THA,764,NA,coastline,15.5,101,eastern_religions,Thailand,TRUE,asia,east_asia_pacific
tls,1990,11261,g77,lower_middle_income,TRUE,TL,TL,TLS,626,NA,coastline,-8.83333,125.75,christian,Timor-Leste,TRUE,asia,east_asia_pacific
tgo,1990,193830,g77,low_income,TRUE,TG,TG,TGO,768,NA,coastline,8.66667,1.08333,NA,Togo,TRUE,africa,sub_saharan_africa
tkl,1990,1684,others,NA,TRUE,TK,TK,TKL,772,NA,coastline,-9.167,-171.83,christian,Tokelau,FALSE,asia,east_asia_pacific
ton,1990,32666,g77,upper_middle_income,TRUE,TO,TO,TON,776,NA,coastline,-20,-175,christian,Tonga,TRUE,asia,east_asia_pacific
tto,1990,197521,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america
tun,1990,465576,g77,upper_middle_income,TRUE,TN,TN,TUN,788,NA,coastline,34,9,muslim,Tunisia,TRUE,africa,middle_east_north_africa
tur,1990,2640033,oecd,upper_middle_income,TRUE,TR,TR,TUR,792,NA,coastline,39,35,muslim,Turkey,TRUE,europe,europe_central_asia
tkm,1990,259987,g77,upper_middle_income,TRUE,TM,TM,TKM,795,NA,landlocked,39.75,59.66667,muslim,Turkmenistan,TRUE,asia,europe_central_asia
tca,1990,2311,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america
tuv,1990,2350,others,upper_middle_income,TRUE,TV,TV,TUV,798,NA,coastline,-8.51719,179.14478,christian,Tuvalu,TRUE,asia,east_asia_pacific
uga,1990,311602,g77,low_income,TRUE,UG,UG,UGA,800,NA,landlocked,1.25,32.5,christian,Uganda,TRUE,africa,sub_saharan_africa
ukr,1990,5545760,others,lower_middle_income,TRUE,UA,UA,UKR,804,NA,coastline,49,32,christian,Ukraine,TRUE,europe,europe_central_asia
are,1990,79545,g77,high_income,TRUE,AE,AE,ARE,784,NA,coastline,23.75,54.5,muslim,United Arab Emirates,TRUE,asia,middle_east_north_africa
gbr,1990,3794333,oecd,high_income,TRUE,GB,GB,GBR,826,NA,coastline,54.75844,-2.69531,christian,United Kingdom,TRUE,europe,europe_central_asia
tza,1990,203070,g77,low_income,TRUE,TZ,TZ,TZA,834,NA,coastline,-6,35,christian,Tanzania,TRUE,africa,sub_saharan_africa
usa,1990,1739233,oecd,high_income,TRUE,US,US,USA,840,NA,coastline,39.76,-98.5,christian,United States,TRUE,americas,america
vir,1990,2362,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america
ury,1990,237486,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america
uzb,1990,1428020,others,lower_middle_income,TRUE,UZ,UZ,UZB,860,NA,landlocked,41.66667,63.83333,muslim,Uzbekistan,TRUE,asia,europe_central_asia
vut,1990,5060,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific
ven,1990,185946,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america
vnm,1990,1237873,g77,lower_middle_income,TRUE,VN,VN,VNM,704,NA,coastline,16.16667,107.83333,eastern_religions,Vietnam,TRUE,asia,east_asia_pacific
wlf,1990,6484,others,NA,TRUE,WF,WF,WLF,876,NA,coastline,-13.3,-176.2,christian,Wallis et Futuna,FALSE,asia,east_asia_pacific
esh,1990,168239,others,NA,TRUE,EH,EH,ESH,732,NA,coastline,24.49215,-12.65625,muslim,Western Sahara,FALSE,africa,middle_east_north_africa
yem,1990,455492,g77,lower_middle_income,TRUE,YE,YE,YEM,887,NA,coastline,15.5,47.5,muslim,Yemen,TRUE,asia,middle_east_north_africa
zmb,1990,85203,g77,lower_middle_income,TRUE,ZM,ZM,ZMB,894,NA,landlocked,-14.33333,28.5,christian,Zambia,TRUE,africa,sub_saharan_africa
zwe,1990,204365,g77,low_income,TRUE,ZW,ZW,ZWE,716,NA,landlocked,-19,29.75,christian,Zimbabwe,TRUE,africa,sub_saharan_africa
afg,1995,3716077,g77,low_income,TRUE,AF,AF,AFG,4,NA,landlocked,33,66,muslim,Afghanistan,TRUE,asia,south_asia
alb,1995,501142,others,upper_middle_income,TRUE,AL,AL,ALB,8,NA,coastline,41,20,muslim,Albania,TRUE,europe,europe_central_asia
dza,1995,979704,g77,upper_middle_income,TRUE,DZ,DZ,DZA,12,NA,coastline,28,3,muslim,Algeria,TRUE,africa,middle_east_north_africa
asm,1995,2638,others,upper_middle_income,TRUE,AS,AS,ASM,16,NA,coastline,-11.056,-171.082,christian,American Samoa,FALSE,asia,east_asia_pacific
and,1995,4192,others,high_income,TRUE,AD,AD,AND,20,NA,landlocked,42.50779,1.52109,christian,Andorra,TRUE,europe,europe_central_asia
ago,1995,688660,g77,upper_middle_income,TRUE,AO,AO,AGO,24,NA,coastline,-12.5,18.5,christian,Angola,TRUE,africa,sub_saharan_africa
aia,1995,2566,others,NA,TRUE,AI,AI,AIA,660,NA,coastline,18.21667,-63.05,christian,Anguilla,FALSE,americas,america
atg,1995,27682,g77,high_income,TRUE,AG,AG,ATG,28,NA,coastline,17.05,-61.8,christian,Antigua and Barbuda,TRUE,americas,america
arg,1995,481996,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america
arm,1995,901872,others,lower_middle_income,TRUE,AM,AM,ARM,51,NA,landlocked,40.25,45,christian,Armenia,TRUE,europe,europe_central_asia
abw,1995,10747,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america
aus,1995,344311,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific
aut,1995,490849,oecd,high_income,TRUE,AT,AT,AUT,40,NA,landlocked,47.33333,13.33333,christian,Austria,TRUE,europe,europe_central_asia
aze,1995,1712211,others,upper_middle_income,TRUE,AZ,AZ,AZE,31,NA,landlocked,40.5,47.5,muslim,Azerbaijan,TRUE,europe,europe_central_asia
bhs,1995,29686,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america
bhr,1995,26016,g77,high_income,TRUE,BH,BH,BHR,48,NA,coastline,26.03333,50.55,muslim,Bahrain,TRUE,asia,middle_east_north_africa
bgd,1995,5425050,g77,low_income,TRUE,BD,BD,BGD,50,NA,coastline,24,90,muslim,Bangladesh,TRUE,asia,south_asia
brb,1995,89921,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america
blr,1995,1736499,others,upper_middle_income,TRUE,BY,BY,BLR,112,NA,landlocked,53,28,christian,Belarus,TRUE,europe,europe_central_asia
bel,1995,376028,oecd,high_income,TRUE,BE,BE,BEL,56,NA,coastline,50.75,4.5,christian,Belgium,TRUE,europe,europe_central_asia
blz,1995,41959,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america
ben,1995,275696,g77,low_income,TRUE,BJ,BJ,BEN,204,NA,coastline,9.5,2.25,NA,Benin,TRUE,africa,sub_saharan_africa
bmu,1995,42600,others,high_income,TRUE,BM,BM,BMU,60,NA,coastline,32.2949,-64.78303,christian,Bermuda,FALSE,americas,america
btn,1995,117971,g77,lower_middle_income,TRUE,BT,BT,BTN,64,NA,landlocked,27.5,90.5,eastern_religions,Bhutan,TRUE,asia,south_asia
bol,1995,283540,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america
bes,1995,3739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
bih,1995,1372534,g77,upper_middle_income,TRUE,BA,BA,BIH,70,NA,coastline,44.25,17.83333,NA,Bosnia and Herzegovina,TRUE,europe,europe_central_asia
bwa,1995,23320,g77,upper_middle_income,TRUE,BW,BW,BWA,72,NA,landlocked,-22,24,christian,Botswana,TRUE,africa,sub_saharan_africa
bra,1995,751469,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america
vgb,1995,4242,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america
brn,1995,35052,g77,high_income,TRUE,BN,BN,BRN,96,NA,coastline,4.5,114.66667,muslim,Brunei,TRUE,asia,east_asia_pacific
bgr,1995,649577,others,upper_middle_income,TRUE,BG,BG,BGR,100,NA,coastline,42.66667,25.25,christian,Bulgaria,TRUE,europe,europe_central_asia
bfa,1995,1215666,g77,low_income,TRUE,BF,BF,BFA,854,NA,landlocked,12.5,-1.66667,muslim,Burkina Faso,TRUE,africa,sub_saharan_africa
bdi,1995,540567,g77,low_income,TRUE,BI,BI,BDI,108,NA,landlocked,-3.5,30,christian,Burundi,TRUE,africa,sub_saharan_africa
cpv,1995,106957,g77,lower_middle_income,TRUE,CV,CV,CPV,132,NA,coastline,16,-24,christian,Cape Verde,TRUE,africa,sub_saharan_africa
khm,1995,418216,g77,low_income,TRUE,KH,KH,KHM,116,NA,coastline,13,105,eastern_religions,Cambodia,TRUE,asia,east_asia_pacific
cmr,1995,138948,g77,lower_middle_income,TRUE,CM,CM,CMR,120,NA,coastline,6,12.5,christian,Cameroon,TRUE,africa,sub_saharan_africa
can,1995,1069031,oecd,high_income,TRUE,CA,CA,CAN,124,NA,coastline,60.10867,-113.64258,christian,Canada,TRUE,americas,america
cym,1995,803,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america
caf,1995,49210,g77,low_income,TRUE,CF,CF,CAF,140,NA,landlocked,7,21,NA,Central African Republic,TRUE,africa,sub_saharan_africa
tcd,1995,223106,g77,low_income,TRUE,TD,TD,TCD,148,NA,landlocked,15,19,muslim,Chad,TRUE,africa,sub_saharan_africa
chanisl,1995,15626,others,high_income,TRUE,NA,NA,NA,NA,NA,coastline,NA,NA,christian,Channel Islands,FALSE,europe,europe_central_asia
chl,1995,499207,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america
chn,1995,5030369,g77,upper_middle_income,TRUE,CN,CN,CHN,156,NA,coastline,35,105,eastern_religions,China,TRUE,asia,east_asia_pacific
hkg,1995,619223,others,high_income,TRUE,HK,HK,HKG,344,NA,coastline,22.285520000000002,114.15769,eastern_religions,"Hong Kong, China",FALSE,asia,east_asia_pacific
mac,1995,98093,others,high_income,TRUE,MO,MO,MAC,446,NA,coastline,22.20056,113.54611,eastern_religions,"Macao, China",FALSE,asia,east_asia_pacific
col,1995,1217608,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america
com,1995,51292,g77,low_income,TRUE,KM,KM,COM,174,NA,coastline,-12.23333,44.44553,muslim,Comoros,TRUE,africa,sub_saharan_africa
cog,1995,115684,g77,lower_middle_income,TRUE,CG,CG,COG,178,NA,coastline,-1,15.5,christian,"Congo, Rep.",TRUE,africa,sub_saharan_africa
cok,1995,17012,others,NA,TRUE,CK,CK,COK,184,NA,coastline,-21.24842,-159.78516,christian,Cook Is,FALSE,asia,east_asia_pacific
cri,1995,85421,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america
civ,1995,449508,g77,lower_middle_income,TRUE,CI,CI,CIV,384,NA,coastline,8,-5.5,NA,Cote d'Ivoire,TRUE,africa,sub_saharan_africa
hrv,1995,735556,others,high_income,TRUE,HR,HR,HRV,191,NA,coastline,45.16667,15.5,christian,Croatia,TRUE,europe,europe_central_asia
cub,1995,935463,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america
nld_curacao,1995,50014,others,high_income,TRUE,CW,CW,CUW,531,NA,coastline,12.16667,-68.96667,christian,Curaçao,FALSE,americas,america
cyp,1995,163285,others,high_income,TRUE,CY,CY,CYP,196,NA,coastline,35,33,christian,Cyprus,TRUE,europe,europe_central_asia
cze,1995,333356,oecd,high_income,TRUE,CZ,CZ,CZE,203,NA,landlocked,49.75,15,christian,Czech Republic,TRUE,europe,europe_central_asia
prk,1995,54029,g77,low_income,TRUE,KP,KP,PRK,408,NA,coastline,40,127,NA,North Korea,TRUE,asia,east_asia_pacific
cod,1995,559836,g77,low_income,TRUE,CD,CD,COD,180,NA,landlocked,-2.5,23.5,christian,"Congo, Dem. Rep.",TRUE,africa,sub_saharan_africa
dnk,1995,207983,oecd,high_income,TRUE,DK,DK,DNK,208,NA,coastline,56,10,christian,Denmark,TRUE,europe,europe_central_asia
dji,1995,6964,g77,lower_middle_income,TRUE,DJ,DJ,DJI,262,NA,coastline,11.58901,43.14503,muslim,Djibouti,TRUE,africa,middle_east_north_africa
dma,1995,45232,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america
dom,1995,675282,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america
ecu,1995,326230,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america
egy,1995,1492244,g77,lower_middle_income,TRUE,EG,EG,EGY,818,NA,coastline,27,30,muslim,Egypt,TRUE,africa,middle_east_north_africa
slv,1995,933330,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america
gnq,1995,46414,g77,high_income,TRUE,GQ,GQ,GNQ,226,NA,coastline,1.7,10.5,christian,Equatorial Guinea,TRUE,africa,sub_saharan_africa
eri,1995,375258,g77,low_income,TRUE,ER,ER,ERI,232,NA,coastline,15,39,muslim,Eritrea,TRUE,africa,sub_saharan_africa
est,1995,129640,others,high_income,TRUE,EE,EE,EST,233,NA,coastline,59,26,christian,Estonia,TRUE,europe,europe_central_asia
swz,1995,30342,g77,lower_middle_income,TRUE,SZ,SZ,SWZ,748,NA,landlocked,-26.5,31.5,christian,Swaziland,TRUE,africa,sub_saharan_africa
eth,1995,816429,g77,low_income,TRUE,ET,ET,ETH,231,NA,coastline,9,39.5,christian,Ethiopia,TRUE,africa,sub_saharan_africa
flk,1995,763,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america
fro,1995,10005,others,high_income,TRUE,FO,FO,FRO,234,NA,coastline,62,-7,christian,Faeroe Islands,FALSE,europe,europe_central_asia
fji,1995,106495,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific
fin,1995,288821,oecd,high_income,TRUE,FI,FI,FIN,246,NA,coastline,64,26,christian,Finland,TRUE,europe,europe_central_asia
fra,1995,1353418,oecd,high_income,TRUE,FR,FR,FRA,250,NA,coastline,46,2,christian,France,TRUE,europe,europe_central_asia
guf,1995,3227,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america
pyf,1995,3749,others,high_income,TRUE,PF,PF,PYF,258,NA,coastline,-15,-140,christian,French Polynesia,FALSE,asia,east_asia_pacific
gab,1995,16615,g77,upper_middle_income,TRUE,GA,GA,GAB,266,NA,coastline,-1,11.75,christian,Gabon,TRUE,africa,sub_saharan_africa
gmb,1995,38385,g77,low_income,TRUE,GM,GM,GMB,270,NA,coastline,13.5,-15.5,muslim,Gambia,TRUE,africa,sub_saharan_africa
geo,1995,953289,others,lower_middle_income,TRUE,GE,GE,GEO,268,NA,coastline,41.99998,43.4999,christian,Georgia,TRUE,europe,europe_central_asia
deu,1995,3045354,oecd,high_income,TRUE,DE,DE,DEU,276,NA,coastline,51.5,10.5,christian,Germany,TRUE,europe,europe_central_asia
gha,1995,428057,g77,lower_middle_income,TRUE,GH,GH,GHA,288,NA,coastline,8.1,-1.2,christian,Ghana,TRUE,africa,sub_saharan_africa
gib,1995,10135,others,NA,TRUE,GI,GI,GIB,292,NA,coastline,36.14474,-5.35257,christian,Gibraltar,FALSE,europe,europe_central_asia
grc,1995,1004521,oecd,high_income,TRUE,GR,GR,GRC,300,NA,coastline,39,22,christian,Greece,TRUE,europe,europe_central_asia
grl,1995,11366,others,high_income,TRUE,GL,GL,GRL,304,NA,coastline,72,-40,christian,Greenland,FALSE,europe,europe_central_asia
grd,1995,54091,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america
glp,1995,6879,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america
gum,1995,1616,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific
gtm,1995,462072,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america
gin,1995,365864,g77,low_income,TRUE,GN,GN,GIN,324,NA,coastline,10.83333,-10.66667,muslim,Guinea,TRUE,africa,sub_saharan_africa
gnb,1995,67151,g77,low_income,TRUE,GW,GW,GNB,624,NA,coastline,12,-15,NA,Guinea-Bissau,TRUE,africa,sub_saharan_africa
guy,1995,296132,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america
hti,1995,665028,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america
hos,1995,37,others,NA,TRUE,VA,VA,VAT,336,NA,landlocked,41.90236,12.45332,christian,Holy See,TRUE,europe,europe_central_asia
hnd,1995,246799,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america
hun,1995,404699,oecd,upper_middle_income,TRUE,HU,HU,HUN,348,NA,landlocked,47,20,christian,Hungary,TRUE,europe,europe_central_asia
isl,1995,21450,oecd,high_income,TRUE,IS,IS,ISL,352,NA,coastline,65,-18,christian,Iceland,TRUE,europe,europe_central_asia
ind,1995,7157482,g77,lower_middle_income,TRUE,IN,IN,IND,356,NA,coastline,22,79,eastern_religions,India,TRUE,asia,south_asia
idn,1995,1953465,g77,lower_middle_income,TRUE,ID,ID,IDN,360,NA,coastline,-5,120,muslim,Indonesia,TRUE,asia,east_asia_pacific
irn,1995,746894,g77,upper_middle_income,TRUE,IR,IR,IRN,364,NA,coastline,32,53,muslim,Iran,TRUE,asia,middle_east_north_africa
irq,1995,1328725,g77,upper_middle_income,TRUE,IQ,IQ,IRQ,368,NA,coastline,33,44,muslim,Iraq,TRUE,asia,middle_east_north_africa
irl,1995,863749,oecd,high_income,TRUE,IE,IE,IRL,372,NA,coastline,53,-8,christian,Ireland,TRUE,europe,europe_central_asia
gbm,1995,9003,others,high_income,TRUE,IM,IM,IMN,833,NA,coastline,54.15,-4.48333,christian,Isle of Man,FALSE,europe,europe_central_asia
isr,1995,291849,oecd,high_income,TRUE,IL,IL,ISR,376,NA,coastline,31.5,34.75,NA,Israel,TRUE,asia,middle_east_north_africa
ita,1995,3207777,oecd,high_income,TRUE,IT,IT,ITA,380,NA,coastline,42.83333,12.83333,christian,Italy,TRUE,europe,europe_central_asia
jam,1995,719398,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america
jpn,1995,657199,oecd,high_income,TRUE,JP,JP,JPN,392,NA,coastline,35.68536,139.75309,eastern_religions,Japan,TRUE,asia,east_asia_pacific
jor,1995,339346,g77,upper_middle_income,TRUE,JO,JO,JOR,400,NA,coastline,31,36,muslim,Jordan,TRUE,asia,middle_east_north_africa
kaz,1995,3295163,others,upper_middle_income,TRUE,KZ,KZ,KAZ,398,NA,landlocked,48,68,muslim,Kazakhstan,TRUE,asia,europe_central_asia
ken,1995,277660,g77,low_income,TRUE,KE,KE,KEN,404,NA,coastline,1,38,christian,Kenya,TRUE,africa,sub_saharan_africa
kir,1995,4246,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific
kwt,1995,97039,g77,high_income,TRUE,KW,KW,KWT,414,NA,coastline,29.36972,47.97833,muslim,Kuwait,TRUE,asia,middle_east_north_africa
kgz,1995,550026,others,low_income,TRUE,KG,KG,KGZ,417,NA,landlocked,41.5,75,muslim,Kyrgyz Republic,TRUE,asia,europe_central_asia
lao,1995,547793,g77,lower_middle_income,TRUE,LA,LA,LAO,418,NA,landlocked,18,105,eastern_religions,Lao,TRUE,asia,east_asia_pacific
lva,1995,229015,others,high_income,TRUE,LV,LV,LVA,428,NA,coastline,57,25,christian,Latvia,TRUE,europe,europe_central_asia
lbn,1995,533444,g77,upper_middle_income,TRUE,LB,LB,LBN,422,NA,coastline,33.83333,35.83333,NA,Lebanon,TRUE,asia,middle_east_north_africa
lso,1995,136603,g77,lower_middle_income,TRUE,LS,LS,LSO,426,NA,landlocked,-29.5,28.25,christian,Lesotho,TRUE,africa,sub_saharan_africa
lbr,1995,542301,g77,low_income,TRUE,LR,LR,LBR,430,NA,coastline,6.5,-9.5,NA,Liberia,TRUE,africa,sub_saharan_africa
lby,1995,77417,g77,upper_middle_income,TRUE,LY,LY,LBY,434,NA,coastline,28,17,muslim,Libya,TRUE,africa,middle_east_north_africa
lie,1995,3020,others,high_income,TRUE,LI,LI,LIE,438,NA,landlocked,47.16667,9.53333,christian,Liechtenstein,TRUE,europe,europe_central_asia
ltu,1995,342455,others,high_income,TRUE,LT,LT,LTU,440,NA,coastline,55.41667,24,christian,Lithuania,TRUE,europe,europe_central_asia
