geo,year,immigrant_stock_value,g77_and_oecd_countries.x,income_groups.x,is--country.x,iso3166_1_alpha2.x,unicode_region_subtag.x,iso3166_1_alpha3.x,iso3166_1_numeric.x,iso3166_2.x,landlocked.x,latitude.x,longitude.x,main_religion_2008.x,name.x,un_state.x,world_4region.x,world_6region.x,country_name.x,emigrant_stock_value,g77_and_oecd_countries.y,income_groups.y,is--country.y,iso3166_1_alpha2.y,unicode_region_subtag.y,iso3166_1_alpha3.y,iso3166_1_numeric.y,iso3166_2.y,landlocked.y,latitude.y,longitude.y,main_religion_2008.y,name.y,un_state.y,world_4region.y,world_6region.y,country_name.y,net_migration
bgd,1990,881617,g77,low_income,TRUE,BD,BD,BGD,50,NA,coastline,24,90,muslim,Bangladesh,TRUE,asia,south_asia,Bangladesh,5451831,g77,low_income,TRUE,BD,BD,BGD,50,NA,coastline,24,90,muslim,Bangladesh,TRUE,asia,south_asia,Bangladesh,-4570214
btn,1990,23807,g77,lower_middle_income,TRUE,BT,BT,BTN,64,NA,landlocked,27.5,90.5,eastern_religions,Bhutan,TRUE,asia,south_asia,Bhutan,28465,g77,lower_middle_income,TRUE,BT,BT,BTN,64,NA,landlocked,27.5,90.5,eastern_religions,Bhutan,TRUE,asia,south_asia,Bhutan,-4658
ind,1990,7594801,g77,lower_middle_income,TRUE,IN,IN,IND,356,NA,coastline,22,79,eastern_religions,India,TRUE,asia,south_asia,India,6623177,g77,lower_middle_income,TRUE,IN,IN,IND,356,NA,coastline,22,79,eastern_religions,India,TRUE,asia,south_asia,India,971624
irn,1990,4291601,g77,upper_middle_income,TRUE,IR,IR,IRN,364,NA,coastline,32,53,muslim,Iran,TRUE,asia,middle_east_north_africa,Iran,631339,g77,upper_middle_income,TRUE,IR,IR,IRN,364,NA,coastline,32,53,muslim,Iran,TRUE,asia,middle_east_north_africa,Iran,3660262
mdv,1990,8689,g77,upper_middle_income,TRUE,MV,MV,MDV,462,NA,coastline,3.2,73,muslim,Maldives,TRUE,asia,south_asia,Maldives,2193,g77,upper_middle_income,TRUE,MV,MV,MDV,462,NA,coastline,3.2,73,muslim,Maldives,TRUE,asia,south_asia,Maldives,6496
npl,1990,429974,g77,low_income,TRUE,NP,NP,NPL,524,NA,landlocked,28,84,eastern_religions,Nepal,TRUE,asia,south_asia,Nepal,748060,g77,low_income,TRUE,NP,NP,NPL,524,NA,landlocked,28,84,eastern_religions,Nepal,TRUE,asia,south_asia,Nepal,-318086
pak,1990,6208204,g77,lower_middle_income,TRUE,PK,PK,PAK,586,NA,coastline,30,70,muslim,Pakistan,TRUE,asia,south_asia,Pakistan,3343328,g77,lower_middle_income,TRUE,PK,PK,PAK,586,NA,coastline,30,70,muslim,Pakistan,TRUE,asia,south_asia,Pakistan,2864876
lka,1990,41561,g77,lower_middle_income,TRUE,LK,LK,LKA,144,NA,coastline,7.75,80.75,eastern_religions,Sri Lanka,TRUE,asia,south_asia,Sri Lanka,885951,g77,lower_middle_income,TRUE,LK,LK,LKA,144,NA,coastline,7.75,80.75,eastern_religions,Sri Lanka,TRUE,asia,south_asia,Sri Lanka,-844390
chn,1990,376361,g77,upper_middle_income,TRUE,CN,CN,CHN,156,NA,coastline,35,105,eastern_religions,China,TRUE,asia,east_asia_pacific,China,4231648,g77,upper_middle_income,TRUE,CN,CN,CHN,156,NA,coastline,35,105,eastern_religions,China,TRUE,asia,east_asia_pacific,China,-3855287
hkg,1990,2218473,others,high_income,TRUE,HK,HK,HKG,344,NA,coastline,22.285520000000002,114.15769,eastern_religions,"Hong Kong, China",FALSE,asia,east_asia_pacific,"Hong Kong, China",551080,others,high_income,TRUE,HK,HK,HKG,344,NA,coastline,22.285520000000002,114.15769,eastern_religions,"Hong Kong, China",FALSE,asia,east_asia_pacific,"Hong Kong, China",1667393
mac,1990,205047,others,high_income,TRUE,MO,MO,MAC,446,NA,coastline,22.20056,113.54611,eastern_religions,"Macao, China",FALSE,asia,east_asia_pacific,"Macao, China",95648,others,high_income,TRUE,MO,MO,MAC,446,NA,coastline,22.20056,113.54611,eastern_religions,"Macao, China",FALSE,asia,east_asia_pacific,"Macao, China",109399
prk,1990,34103,g77,low_income,TRUE,KP,KP,PRK,408,NA,coastline,40,127,NA,North Korea,TRUE,asia,east_asia_pacific,North Korea,39784,g77,low_income,TRUE,KP,KP,PRK,408,NA,coastline,40,127,NA,North Korea,TRUE,asia,east_asia_pacific,North Korea,-5681
jpn,1990,1075317,oecd,high_income,TRUE,JP,JP,JPN,392,NA,coastline,35.68536,139.75309,eastern_religions,Japan,TRUE,asia,east_asia_pacific,Japan,608921,oecd,high_income,TRUE,JP,JP,JPN,392,NA,coastline,35.68536,139.75309,eastern_religions,Japan,TRUE,asia,east_asia_pacific,Japan,466396
mng,1990,6718,g77,lower_middle_income,TRUE,MN,MN,MNG,496,NA,landlocked,46,105,NA,Mongolia,TRUE,asia,east_asia_pacific,Mongolia,24466,g77,lower_middle_income,TRUE,MN,MN,MNG,496,NA,landlocked,46,105,NA,Mongolia,TRUE,asia,east_asia_pacific,Mongolia,-17748
kor,1990,43247,oecd,high_income,TRUE,KR,KR,KOR,410,NA,coastline,36.5,127.75,NA,South Korea,TRUE,asia,east_asia_pacific,South Korea,1624729,oecd,high_income,TRUE,KR,KR,KOR,410,NA,coastline,36.5,127.75,NA,South Korea,TRUE,asia,east_asia_pacific,South Korea,-1581482
brn,1990,73200,g77,high_income,TRUE,BN,BN,BRN,96,NA,coastline,4.5,114.66667,muslim,Brunei,TRUE,asia,east_asia_pacific,Brunei,26323,g77,high_income,TRUE,BN,BN,BRN,96,NA,coastline,4.5,114.66667,muslim,Brunei,TRUE,asia,east_asia_pacific,Brunei,46877
khm,1990,38375,g77,low_income,TRUE,KH,KH,KHM,116,NA,coastline,13,105,eastern_religions,Cambodia,TRUE,asia,east_asia_pacific,Cambodia,355430,g77,low_income,TRUE,KH,KH,KHM,116,NA,coastline,13,105,eastern_religions,Cambodia,TRUE,asia,east_asia_pacific,Cambodia,-317055
idn,1990,465612,g77,lower_middle_income,TRUE,ID,ID,IDN,360,NA,coastline,-5,120,muslim,Indonesia,TRUE,asia,east_asia_pacific,Indonesia,1638365,g77,lower_middle_income,TRUE,ID,ID,IDN,360,NA,coastline,-5,120,muslim,Indonesia,TRUE,asia,east_asia_pacific,Indonesia,-1172753
lao,1990,22866,g77,lower_middle_income,TRUE,LA,LA,LAO,418,NA,landlocked,18,105,eastern_religions,Lao,TRUE,asia,east_asia_pacific,Lao,483021,g77,lower_middle_income,TRUE,LA,LA,LAO,418,NA,landlocked,18,105,eastern_religions,Lao,TRUE,asia,east_asia_pacific,Lao,-460155
mys,1990,695920,g77,upper_middle_income,TRUE,MY,MY,MYS,458,NA,coastline,2.5,112.5,muslim,Malaysia,TRUE,asia,east_asia_pacific,Malaysia,562762,g77,upper_middle_income,TRUE,MY,MY,MYS,458,NA,coastline,2.5,112.5,muslim,Malaysia,TRUE,asia,east_asia_pacific,Malaysia,133158
mmr,1990,133545,g77,low_income,TRUE,MM,MM,MMR,104,NA,coastline,21,96,eastern_religions,Myanmar,TRUE,asia,east_asia_pacific,Myanmar,685310,g77,low_income,TRUE,MM,MM,MMR,104,NA,coastline,21,96,eastern_religions,Myanmar,TRUE,asia,east_asia_pacific,Myanmar,-551765
phl,1990,154071,g77,lower_middle_income,TRUE,PH,PH,PHL,608,NA,coastline,13,122,christian,Philippines,TRUE,asia,east_asia_pacific,Philippines,2033684,g77,lower_middle_income,TRUE,PH,PH,PHL,608,NA,coastline,13,122,christian,Philippines,TRUE,asia,east_asia_pacific,Philippines,-1879613
sgp,1990,727262,g77,high_income,TRUE,SG,SG,SGP,702,NA,coastline,1.28967,103.85007,eastern_religions,Singapore,TRUE,asia,east_asia_pacific,Singapore,156468,g77,high_income,TRUE,SG,SG,SGP,702,NA,coastline,1.28967,103.85007,eastern_religions,Singapore,TRUE,asia,east_asia_pacific,Singapore,570794
tha,1990,528693,g77,upper_middle_income,TRUE,TH,TH,THA,764,NA,coastline,15.5,101,eastern_religions,Thailand,TRUE,asia,east_asia_pacific,Thailand,311308,g77,upper_middle_income,TRUE,TH,TH,THA,764,NA,coastline,15.5,101,eastern_religions,Thailand,TRUE,asia,east_asia_pacific,Thailand,217385
tls,1990,8954,g77,lower_middle_income,TRUE,TL,TL,TLS,626,NA,coastline,-8.83333,125.75,christian,Timor-Leste,TRUE,asia,east_asia_pacific,Timor-Leste,11261,g77,lower_middle_income,TRUE,TL,TL,TLS,626,NA,coastline,-8.83333,125.75,christian,Timor-Leste,TRUE,asia,east_asia_pacific,Timor-Leste,-2307
vnm,1990,28118,g77,lower_middle_income,TRUE,VN,VN,VNM,704,NA,coastline,16.16667,107.83333,eastern_religions,Vietnam,TRUE,asia,east_asia_pacific,Vietnam,1237873,g77,lower_middle_income,TRUE,VN,VN,VNM,704,NA,coastline,16.16667,107.83333,eastern_religions,Vietnam,TRUE,asia,east_asia_pacific,Vietnam,-1209755
aia,1990,2570,others,NA,TRUE,AI,AI,AIA,660,NA,coastline,18.21667,-63.05,christian,Anguilla,FALSE,americas,america,Anguilla,2047,others,NA,TRUE,AI,AI,AIA,660,NA,coastline,18.21667,-63.05,christian,Anguilla,FALSE,americas,america,Anguilla,523
atg,1990,12029,g77,high_income,TRUE,AG,AG,ATG,28,NA,coastline,17.05,-61.8,christian,Antigua and Barbuda,TRUE,americas,america,Antigua and Barbuda,21753,g77,high_income,TRUE,AG,AG,ATG,28,NA,coastline,17.05,-61.8,christian,Antigua and Barbuda,TRUE,americas,america,Antigua and Barbuda,-9724
abw,1990,14444,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america,Aruba,10596,others,high_income,TRUE,AW,AW,ABW,533,NA,coastline,12.5,-69.96667,christian,Aruba,FALSE,americas,america,Aruba,3848
bhs,1990,26855,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america,Bahamas,25182,g77,high_income,TRUE,BS,BS,BHS,44,NA,coastline,25.04082,-77.37122,christian,Bahamas,TRUE,americas,america,Bahamas,1673
brb,1990,24024,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america,Barbados,84931,g77,high_income,TRUE,BB,BB,BRB,52,NA,coastline,13.16667,-59.53333,christian,Barbados,TRUE,americas,america,Barbados,-60907
vgb,1990,8035,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america,British Virgin Islands,3094,others,NA,TRUE,VG,VG,VGB,92,NA,coastline,18.5,-64.5,christian,British Virgin Islands,FALSE,americas,america,British Virgin Islands,4941
bes,1990,38410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35204
cym,1990,9315,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america,Cayman Islands,373,others,high_income,TRUE,KY,KY,CYM,136,NA,coastline,19.5,-80.66667,christian,Cayman Islands,FALSE,americas,america,Cayman Islands,8942
cub,1990,34555,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america,Cuba,835796,g77,upper_middle_income,TRUE,CU,CU,CUB,192,NA,coastline,22,-79.5,christian,Cuba,TRUE,americas,america,Cuba,-801241
dma,1990,2519,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america,Dominica,42437,g77,upper_middle_income,TRUE,DM,DM,DMA,212,NA,coastline,15.5,-61.33333,christian,Dominica,TRUE,americas,america,Dominica,-39918
dom,1990,291151,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america,Dominican Republic,466216,g77,upper_middle_income,TRUE,DO,DO,DOM,214,NA,coastline,19,-70.66667,christian,Dominican Republic,TRUE,americas,america,Dominican Republic,-175065
grd,1990,4263,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america,Grenada,43249,g77,upper_middle_income,TRUE,GD,GD,GRD,308,NA,coastline,12.11667,-61.66667,christian,Grenada,TRUE,americas,america,Grenada,-38986
glp,1990,65944,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america,Guadeloupe,5828,others,NA,TRUE,GP,GP,GLP,312,NA,coastline,16.25,-61.58333,christian,Guadeloupe,FALSE,americas,america,Guadeloupe,60116
hti,1990,19084,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america,Haiti,528873,g77,low_income,TRUE,HT,HT,HTI,332,NA,coastline,19,-72.41667,christian,Haiti,TRUE,americas,america,Haiti,-509789
jam,1990,20475,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america,Jamaica,589010,g77,upper_middle_income,TRUE,JM,JM,JAM,388,NA,coastline,18.16667,-77.25,christian,Jamaica,TRUE,americas,america,Jamaica,-568535
mtq,1990,38705,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,Martinique,FALSE,americas,america,Martinique,11041,others,NA,TRUE,MQ,MQ,MTQ,474,NA,coastline,14.66667,-61,christian,Martinique,FALSE,americas,america,Martinique,27664
msr,1990,2013,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,Montserrat,FALSE,americas,america,Montserrat,7188,others,NA,TRUE,MS,MS,MSR,500,NA,coastline,16.75,-62.2,christian,Montserrat,FALSE,americas,america,Montserrat,-5175
pri,1990,321909,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,Puerto Rico,FALSE,americas,america,Puerto Rico,1200821,others,high_income,TRUE,PR,PR,PRI,630,NA,coastline,18.46633,-66.10572,christian,Puerto Rico,FALSE,americas,america,Puerto Rico,-878912
kna,1990,3210,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,St. Kitts and Nevis,TRUE,americas,america,St. Kitts and Nevis,20714,g77,high_income,TRUE,KN,KN,KNA,659,NA,coastline,17.33333,-62.75,christian,St. Kitts and Nevis,TRUE,americas,america,St. Kitts and Nevis,-17504
lca,1990,5305,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,St. Lucia,TRUE,americas,america,St. Lucia,22005,g77,upper_middle_income,TRUE,LC,LC,LCA,662,NA,coastline,13.88333,-60.96667,christian,St. Lucia,TRUE,americas,america,St. Lucia,-16700
vct,1990,3970,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,St. Vincent and the Grenadines,TRUE,americas,america,St. Vincent and the Grenadines,37049,g77,upper_middle_income,TRUE,VC,VC,VCT,670,NA,coastline,13.08333,-61.2,christian,St. Vincent and the Grenadines,TRUE,americas,america,St. Vincent and the Grenadines,-33079
tto,1990,50666,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america,Trinidad and Tobago,197521,g77,high_income,TRUE,TT,TT,TTO,780,NA,coastline,11,-61,christian,Trinidad and Tobago,TRUE,americas,america,Trinidad and Tobago,-146855
tca,1990,5062,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america,Turks and Caicos Islands,2311,others,high_income,TRUE,TC,TC,TCA,796,NA,coastline,21.73333,-71.58333,christian,Turks and Caicos Islands,FALSE,americas,america,Turks and Caicos Islands,2751
vir,1990,51970,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america,Virgin Islands (U.S.),2362,others,high_income,TRUE,VI,VI,VIR,850,NA,coastline,18.34829,-64.98348,christian,Virgin Islands (U.S.),FALSE,americas,america,Virgin Islands (U.S.),49608
blz,1990,30404,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america,Belize,36117,g77,upper_middle_income,TRUE,BZ,BZ,BLZ,84,NA,coastline,17.49952,-88.19756,christian,Belize,TRUE,americas,america,Belize,-5713
cri,1990,417628,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america,Costa Rica,69711,g77,upper_middle_income,TRUE,CR,CR,CRI,188,NA,coastline,10,-84,christian,Costa Rica,TRUE,americas,america,Costa Rica,347917
slv,1990,47360,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america,El Salvador,1242075,g77,lower_middle_income,TRUE,SV,SV,SLV,222,NA,coastline,13.83333,-88.91667,christian,El Salvador,TRUE,americas,america,El Salvador,-1194715
gtm,1990,264257,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america,Guatemala,348332,g77,lower_middle_income,TRUE,GT,GT,GTM,320,NA,coastline,14.64072,-90.51327,christian,Guatemala,TRUE,americas,america,Guatemala,-84075
hnd,1990,270423,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,156594,g77,lower_middle_income,TRUE,HN,HN,HND,340,NA,coastline,15,-86.5,christian,Honduras,TRUE,americas,america,Honduras,113829
mex,1990,695674,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,4395365,oecd,upper_middle_income,TRUE,MX,MX,MEX,484,NA,coastline,19.42847,-99.12766,christian,Mexico,TRUE,americas,america,Mexico,-3699691
nic,1990,41421,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,442126,g77,lower_middle_income,TRUE,NI,NI,NIC,558,NA,coastline,13,-85,christian,Nicaragua,TRUE,americas,america,Nicaragua,-400705
pan,1990,62744,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,134743,g77,upper_middle_income,TRUE,PA,PA,PAN,591,NA,coastline,8.9936,-79.51973,christian,Panama,TRUE,americas,america,Panama,-71999
arg,1990,1649919,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,430169,g77,upper_middle_income,TRUE,AR,AR,ARG,32,NA,coastline,-34,-64,christian,Argentina,TRUE,americas,america,Argentina,1219750
bol,1990,73758,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,224693,g77,lower_middle_income,TRUE,BO,BO,BOL,68,NA,landlocked,-17,-65,christian,Bolivia,TRUE,americas,america,Bolivia,-150935
bra,1990,798517,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,500392,g77,upper_middle_income,TRUE,BR,BR,BRA,76,NA,coastline,-10,-55,christian,Brazil,TRUE,americas,america,Brazil,298125
chl,1990,107501,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,493026,g77,high_income,TRUE,CL,CL,CHL,152,NA,coastline,-33.45694,-70.64827,christian,Chile,TRUE,americas,america,Chile,-385525
col,1990,104277,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,1009935,g77,upper_middle_income,TRUE,CO,CO,COL,170,NA,coastline,4,-73.25,christian,Colombia,TRUE,americas,america,Colombia,-905658
ecu,1990,78663,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,214008,g77,upper_middle_income,TRUE,EC,EC,ECU,218,NA,coastline,-1.25,-78.25,christian,Ecuador,TRUE,americas,america,Ecuador,-135345
flk,1990,855,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),260,others,NA,TRUE,FK,FK,FLK,238,NA,coastline,-51.75,-59.16667,christian,Falkland Is (Malvinas),FALSE,americas,america,Falkland Is (Malvinas),595
guf,1990,63612,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,2844,others,NA,TRUE,GF,GF,GUF,254,NA,coastline,4,-53,christian,French Guiana,FALSE,americas,america,French Guiana,60768
guy,1990,4095,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,233731,g77,lower_middle_income,TRUE,GY,GY,GUY,328,NA,coastline,5,-59,christian,Guyana,TRUE,americas,america,Guyana,-229636
pry,1990,195884,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,297979,g77,lower_middle_income,TRUE,PY,PY,PRY,600,NA,landlocked,-23.33333,-58,christian,Paraguay,TRUE,americas,america,Paraguay,-102095
per,1990,56688,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,314854,g77,upper_middle_income,TRUE,PE,PE,PER,604,NA,coastline,-10,-75.25,christian,Peru,TRUE,americas,america,Peru,-258166
sur,1990,18083,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,179870,g77,upper_middle_income,TRUE,SR,SR,SUR,740,NA,coastline,4,-56,christian,Suriname,TRUE,americas,america,Suriname,-161787
ury,1990,98116,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,237486,g77,high_income,TRUE,UY,UY,URY,858,NA,coastline,-33,-56,christian,Uruguay,TRUE,americas,america,Uruguay,-139370
ven,1990,1025009,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,185946,g77,upper_middle_income,TRUE,VE,VE,VEN,862,NA,coastline,8,-66,christian,Venezuela,TRUE,americas,america,Venezuela,839063
aus,1990,3955213,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,303696,oecd,high_income,TRUE,AU,AU,AUS,36,NA,coastline,-25,135,christian,Australia,TRUE,asia,east_asia_pacific,Australia,3651517
nzl,1990,518047,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,388173,oecd,high_income,TRUE,NZ,NZ,NZL,554,NA,coastline,-42,174,christian,New Zealand,TRUE,asia,east_asia_pacific,New Zealand,129874
fji,1990,13283,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,90166,g77,upper_middle_income,TRUE,FJ,FJ,FJI,242,NA,coastline,-18,178,christian,Fiji,TRUE,asia,east_asia_pacific,Fiji,-76883
ncl,1990,37673,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,4151,others,high_income,TRUE,NC,NC,NCL,540,NA,coastline,-21.5,165.5,christian,New Caledonia,FALSE,asia,east_asia_pacific,New Caledonia,33522
png,1990,33710,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,3111,g77,lower_middle_income,TRUE,PG,PG,PNG,598,NA,coastline,-6,147,christian,Papua New Guinea,TRUE,asia,east_asia_pacific,Papua New Guinea,30599
slb,1990,4226,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,2212,g77,lower_middle_income,TRUE,SB,SB,SLB,90,NA,coastline,-8,159,christian,Solomon Islands,TRUE,asia,east_asia_pacific,Solomon Islands,2014
vut,1990,2308,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,5060,g77,lower_middle_income,TRUE,VU,VU,VUT,548,NA,coastline,-16,167,christian,Vanuatu,TRUE,asia,east_asia_pacific,Vanuatu,-2752
gum,1990,69755,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,1376,others,high_income,TRUE,GU,GU,GUM,316,NA,coastline,13.47861,144.81834,christian,Guam,FALSE,asia,east_asia_pacific,Guam,68379
kir,1990,2162,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,4053,others,lower_middle_income,TRUE,KI,KI,KIR,296,NA,coastline,1.421,172.984,christian,Kiribati,TRUE,asia,east_asia_pacific,Kiribati,-1891
mhl,1990,1158,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,1426,g77,upper_middle_income,TRUE,MH,MH,MHL,584,NA,coastline,7.113,171.236,christian,Marshall Islands,TRUE,asia,east_asia_pacific,Marshall Islands,-268
fsm,1990,3685,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",7714,g77,lower_middle_income,TRUE,FM,FM,FSM,583,NA,coastline,6.924,158.162,christian,"Micronesia, Fed. Sts.",TRUE,asia,east_asia_pacific,"Micronesia, Fed. Sts.",-4029
nru,1990,2815,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,1419,others,NA,TRUE,NR,NR,NRU,520,NA,coastline,-0.517,166.933,christian,Nauru,TRUE,asia,east_asia_pacific,Nauru,1396
