iso3,country_name,year,inmigrants,emigrants,net_migration,region4,region6,income_groups,g77_ocde,un_state,landlocked,latitude,longitude,religion
CAF,Central African Republic,1990,67234,46362,20872,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,1995,99712,49210,50502,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,2000,123529,55418,68111,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,2005,94449,131396,-36947,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,2010,93466,245925,-152459,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,2015,81598,685844,-604246,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAF,Central African Republic,2019,90649,767884,-677235,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,7,21,NA
CAN,Canada,1990,4333318,998163,3335155,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,1995,4864778,1069031,3795747,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,2000,5511914,1148499,4363415,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,2005,6078985,1190001,4888984,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,2010,6761226,1272338,5488888,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,2015,7428657,1286881,6141776,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CAN,Canada,2019,7960657,1323087,6637570,americas,america,high_income,oecd,TRUE,coastline,60.10867,-113.64258,christian
CHE,Switzerland,1990,1392282,326276,1066006,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,1995,1478829,340103,1138726,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,2000,1570756,371471,1199285,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,2005,1805437,504258,1301179,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,2010,2075182,627301,1447881,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,2015,2416394,637550,1778844,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHE,Switzerland,2019,2572029,679796,1892233,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,47.00016,8.01427,christian
CHL,Chile,1990,107501,493026,-385525,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,1995,142417,499207,-356790,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,2000,177332,512014,-334682,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,2005,276360,542211,-265851,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,2010,375388,570644,-195256,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,2015,639724,619927,19797,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHL,Chile,2019,939992,650151,289841,americas,america,high_income,g77,TRUE,coastline,-33.45694,-70.64827,christian
CHN,China,1990,376361,4231648,-3855287,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,1995,442198,5030369,-4588171,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,2000,508034,5885006,-5376972,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,2005,678947,7327438,-6648491,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,2010,849861,8733242,-7883381,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,2015,978046,10161659,-9183613,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CHN,China,2019,1030871,10732281,-9701410,asia,east_asia_pacific,upper_middle_income,g77,TRUE,coastline,35,105,eastern_religions
CIV,Cote d'Ivoire,1990,1816426,366348,1450078,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,1995,2076394,449508,1626886,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,2000,2163644,539243,1624401,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,2005,2265090,701796,1563294,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,2010,2366537,940012,1426525,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,2015,2467984,1055575,1412409,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CIV,Cote d'Ivoire,2019,2549141,1114003,1435138,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,8,-5.5,NA
CMR,Cameroon,1990,265967,115853,150114,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,1995,244791,138948,105843,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,2000,227242,164302,62940,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,2005,265503,221292,44211,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,2010,291474,279448,12026,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,2015,508346,351993,156353,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
CMR,Cameroon,2019,505692,383029,122663,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,6,12.5,christian
COD,"Congo, Dem. Rep.",1990,754194,436526,317668,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",1995,1816963,559836,1257127,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",2000,744387,862051,-117664,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",2005,622869,1115397,-492528,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",2010,588950,1282572,-693622,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",2015,824492,1519137,-694645,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COD,"Congo, Dem. Rep.",2019,963833,1684615,-720782,africa,sub_saharan_africa,low_income,g77,TRUE,landlocked,-2.5,23.5,christian
COG,"Congo, Rep.",1990,129391,96372,33019,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",1995,191635,115684,75951,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",2000,305880,135247,170633,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",2005,318724,172360,146364,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",2010,425173,181070,244103,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",2015,390142,226747,163395,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COG,"Congo, Rep.",2019,402142,239397,162745,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,-1,15.5,christian
COK,Cook Is,1990,2587,17488,-14901,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,1995,2686,17012,-14326,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,2000,2785,19481,-16696,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,2005,3277,19584,-16307,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,2010,3769,20559,-16790,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,2015,3477,21561,-18084,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COK,Cook Is,2019,3491,22488,-18997,asia,east_asia_pacific,NA,others,FALSE,coastline,-21.24842,-159.78516,christian
COL,Colombia,1990,104277,1009935,-905658,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,1995,106943,1217608,-1110665,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,2000,109609,1436444,-1326835,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,2005,107612,1887924,-1780312,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,2010,124271,2526525,-2402254,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,2015,139134,2703591,-2564457,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COL,Colombia,2019,1142319,2869032,-1726713,americas,america,upper_middle_income,g77,TRUE,coastline,4,-73.25,christian
COM,Comoros,1990,14079,40083,-26004,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,1995,13939,51292,-37353,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,2000,13799,70503,-56704,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,2005,13209,96158,-82949,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,2010,12618,109067,-96449,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,2015,12555,116051,-103496,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
COM,Comoros,2019,12504,120297,-107793,africa,sub_saharan_africa,low_income,g77,TRUE,coastline,-12.23333,44.44553,muslim
CPV,Cape Verde,1990,8931,91368,-82437,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,1995,9979,106957,-96978,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,2000,11027,124824,-113797,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,2005,12700,141879,-129179,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,2010,14373,152877,-138504,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,2015,14924,172322,-157398,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CPV,Cape Verde,2019,15664,186372,-170708,africa,sub_saharan_africa,lower_middle_income,g77,TRUE,coastline,16,-24,christian
CRI,Costa Rica,1990,417628,69711,347917,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,1995,364287,85421,278866,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,2000,310946,105682,205264,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,2005,358175,118673,239502,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,2010,405404,133027,272377,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,2015,411697,139525,272172,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CRI,Costa Rica,2019,417768,150400,267368,americas,america,upper_middle_income,g77,TRUE,coastline,10,-84,christian
CUB,Cuba,1990,34555,835796,-801241,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,1995,26187,935463,-909276,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,2000,17818,1049761,-1031943,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,2005,11935,1162586,-1150651,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,2010,6640,1313321,-1306681,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,2015,5312,1507660,-1502348,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUB,Cuba,2019,4886,1654684,-1649798,americas,america,upper_middle_income,g77,TRUE,coastline,22,-79.5,christian
CUW,Curaçao,1990,NA,43190,NA,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,1995,NA,50014,NA,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,2000,NA,58569,NA,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,2005,NA,68806,NA,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,2010,34627,109367,-74740,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,2015,37611,110625,-73014,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CUW,Curaçao,2019,40883,123132,-82249,americas,america,high_income,others,FALSE,coastline,12.16667,-68.96667,christian
CYM,Cayman Islands,1990,9315,373,8942,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,1995,12666,803,11863,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,2000,19176,1279,17897,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,2005,20679,1291,19388,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,2010,24057,1391,22666,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,2015,26177,1759,24418,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYM,Cayman Islands,2019,28985,1973,27012,americas,america,high_income,others,FALSE,coastline,19.5,-80.66667,christian
CYP,Cyprus,1990,43805,174378,-130573,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,1995,61941,163285,-101344,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,2000,80076,153573,-73497,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,2005,117165,154243,-37078,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,2010,191866,163956,27910,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,2015,192020,192411,-391,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CYP,Cyprus,2019,191922,214648,-22726,europe,europe_central_asia,high_income,others,TRUE,coastline,35,33,christian
CZE,Czech Republic,1990,110394,277260,-166866,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,1995,165592,333356,-167764,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,2000,220789,400971,-180182,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,2005,322540,607009,-284469,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,2010,398493,782250,-383757,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,2015,416454,836740,-420286,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
CZE,Czech Republic,2019,512705,911388,-398683,europe,europe_central_asia,high_income,oecd,TRUE,landlocked,49.75,15,christian
DEU,Germany,1990,5936181,2929448,3006733,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,1995,7464406,3045354,4419052,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,2000,8992631,3235354,5757277,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,2005,9402447,3446260,5956187,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,2010,9812263,3727333,6084930,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,2015,10220418,3756136,6464282,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DEU,Germany,2019,13132146,4014203,9117943,europe,europe_central_asia,high_income,oecd,TRUE,coastline,51.5,10.5,christian
DJI,Djibouti,1990,122221,5308,116913,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,1995,99774,6964,92810,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,2000,100507,9055,91452,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,2005,92091,12339,79752,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,2010,101575,13832,87743,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,2015,112351,17071,95280,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DJI,Djibouti,2019,115341,18668,96673,africa,middle_east_north_africa,lower_middle_income,g77,TRUE,coastline,11.58901,43.14503,muslim
DMA,Dominica,1990,2519,42437,-39918,americas,america,upper_middle_income,g77,TRUE,coastline,15.5,-61.33333,christian
DMA,Dominica,1995,3121,45232,-42111,americas,america,upper_middle_income,g77,TRUE,coastline,15.5,-61.33333,christian
DMA,Dominica,2000,3723,48446,-44723,americas,america,upper_middle_income,g77,TRUE,coastline,15.5,-61.33333,christian
DMA,Dominica,2005,4744,64239,-59495,americas,america,upper_middle_income,g77,TRUE,coastline,15.5,-61.33333,christian
DMA,Dominica,2010,8110,73693,-65583,americas,america,upper_middle_income,g77,TRUE,coastline,15.5,-61.33333,christian
